store,websites,sku,fitguide,description
"store_in,india_m_sv","app_in,india_m_web",RAW025M,size chart 1,"This shaded georgette anarkali is adorned with zari work and velvet border at the bottom. It comes with a padded bustier with a matching churidar and crushed dupatta.<ul><li>Color: Green</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW025L,size chart 1,"This shaded georgette anarkali is adorned with zari work and velvet border at the bottom. It comes with a padded bustier with a matching churidar and crushed dupatta.<ul><li>Color: Green</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW025XL,size chart 1,"This shaded georgette anarkali is adorned with zari work and velvet border at the bottom. It comes with a padded bustier with a matching churidar and crushed dupatta.<ul><li>Color: Green</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW025,size chart 1,"This shaded georgette anarkali is adorned with zari work and velvet border at the bottom. It comes with a padded bustier with a matching churidar and crushed dupatta.<ul><li>Color: Green</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW029XS,size chart 1,"This georgette kalidar is adorned with nakshi and cutdana work on the neck and sleeves. It comes with padded bustier with pink and black velvet at the border. It includes a matching churidar and dupatta<ul><li>Color: Black, Pink</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW029S,size chart 1,"This georgette kalidar is adorned with nakshi and cutdana work on the neck and sleeves. It comes with padded bustier with pink and black velvet at the border. It includes a matching churidar and dupatta<ul><li>Color: Black, Pink</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW029M,size chart 1,"This georgette kalidar is adorned with nakshi and cutdana work on the neck and sleeves. It comes with padded bustier with pink and black velvet at the border. It includes a matching churidar and dupatta<ul><li>Color: Black, Pink</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW029L,size chart 1,"This georgette kalidar is adorned with nakshi and cutdana work on the neck and sleeves. It comes with padded bustier with pink and black velvet at the border. It includes a matching churidar and dupatta<ul><li>Color: Black, Pink</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW029XL,size chart 1,"This georgette kalidar is adorned with nakshi and cutdana work on the neck and sleeves. It comes with padded bustier with pink and black velvet at the border. It includes a matching churidar and dupatta<ul><li>Color: Black, Pink</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW029,size chart 1,"This georgette kalidar is adorned with nakshi and cutdana work on the neck and sleeves. It comes with padded bustier with pink and black velvet at the border. It includes a matching churidar and dupatta<ul><li>Color: Black, Pink</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW030XS,size chart 1,"This shaded georgette anarkali is adorned with kundan work on the bustier, red dupion and lace at the bottom. It comes with padded cups, zip closure with a matching churidar and dupatta.<ul><li>Color: Yellow, Red</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW030S,size chart 1,"This shaded georgette anarkali is adorned with kundan work on the bustier, red dupion and lace at the bottom. It comes with padded cups, zip closure with a matching churidar and dupatta.<ul><li>Color: Yellow, Red</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW030M,size chart 1,"This shaded georgette anarkali is adorned with kundan work on the bustier, red dupion and lace at the bottom. It comes with padded cups, zip closure with a matching churidar and dupatta.<ul><li>Color: Yellow, Red</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW030L,size chart 1,"This shaded georgette anarkali is adorned with kundan work on the bustier, red dupion and lace at the bottom. It comes with padded cups, zip closure with a matching churidar and dupatta.<ul><li>Color: Yellow, Red</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW030XL,size chart 1,"This shaded georgette anarkali is adorned with kundan work on the bustier, red dupion and lace at the bottom. It comes with padded cups, zip closure with a matching churidar and dupatta.<ul><li>Color: Yellow, Red</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW030,size chart 1,"This shaded georgette anarkali is adorned with kundan work on the bustier, red dupion and lace at the bottom. It comes with padded cups, zip closure with a matching churidar and dupatta.<ul><li>Color: Yellow, Red</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW073XS,size chart 1,"This georgette anarkali has padded bustier made with brocade. It is adorned with multicolored border. It comes with a matching churidar and net dupatta.<ul><li>Color: Purple</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW073S,size chart 1,"This georgette anarkali has padded bustier made with brocade. It is adorned with multicolored border. It comes with a matching churidar and net dupatta.<ul><li>Color: Purple</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW073M,size chart 1,"This georgette anarkali has padded bustier made with brocade. It is adorned with multicolored border. It comes with a matching churidar and net dupatta.<ul><li>Color: Purple</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW073L,size chart 1,"This georgette anarkali has padded bustier made with brocade. It is adorned with multicolored border. It comes with a matching churidar and net dupatta.<ul><li>Color: Purple</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW073XL,size chart 1,"This georgette anarkali has padded bustier made with brocade. It is adorned with multicolored border. It comes with a matching churidar and net dupatta.<ul><li>Color: Purple</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RAW073,size chart 1,"This georgette anarkali has padded bustier made with brocade. It is adorned with multicolored border. It comes with a matching churidar and net dupatta.<ul><li>Color: Purple</li><li>Measurement (inches): Anarkali Length - 58'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Georgette</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSTW014XS,size chart 1,"This chanderi suit is adorned with gota work on the bustier and silk stripes on the sleeves and at the bottom. It comes with a matching dupatta and churidar.<ul><li>Color: Powder Pink</li><li>Measurement (inches): Kurta Length - 48'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Chanderi</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSTW014S,size chart 1,"This chanderi suit is adorned with gota work on the bustier and silk stripes on the sleeves and at the bottom. It comes with a matching dupatta and churidar.<ul><li>Color: Powder Pink</li><li>Measurement (inches): Kurta Length - 48'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Chanderi</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSTW014M,size chart 1,"This chanderi suit is adorned with gota work on the bustier and silk stripes on the sleeves and at the bottom. It comes with a matching dupatta and churidar.<ul><li>Color: Powder Pink</li><li>Measurement (inches): Kurta Length - 48'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Chanderi</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSTW014L,size chart 1,"This chanderi suit is adorned with gota work on the bustier and silk stripes on the sleeves and at the bottom. It comes with a matching dupatta and churidar.<ul><li>Color: Powder Pink</li><li>Measurement (inches): Kurta Length - 48'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Chanderi</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSTW014XL,size chart 1,"This chanderi suit is adorned with gota work on the bustier and silk stripes on the sleeves and at the bottom. It comes with a matching dupatta and churidar.<ul><li>Color: Powder Pink</li><li>Measurement (inches): Kurta Length - 48'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Chanderi</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RSTW014,size chart 1,"This chanderi suit is adorned with gota work on the bustier and silk stripes on the sleeves and at the bottom. It comes with a matching dupatta and churidar.<ul><li>Color: Powder Pink</li><li>Measurement (inches): Kurta Length - 48'' , Churidar Length - 55'' , Dupatta Length - 20'' (standard for all sizes)</li><li>Material: Chanderi</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RBW020XS,size chart 1,"Sleeveless net blouse embellished with pearls, crystals and a sheer net yoke. It comes with padded cups. Button, hook & eye closure.<ul><li>Color: Cream</li><li>Measurement (inches): Length - 14""</li><li>Material: Pearls, Crystals, Net</li><li>Wash Care: Dry Clean Only</li></ul>"
"store_in,india_m_sv","app_in,india_m_web",RBW020S,size chart 1,"Sleeveless net blouse embellished with pearls, crystals and a sheer net yoke. It comes with padded cups. Button, hook & eye closure.<ul><li>Color: Cream</li><li>Measurement (inches): Length - 14""</li><li>Material: Pearls, Crystals, Net</li><li>Wash Care: Dry Clean Only</li></ul>"
